stage,candidate_id,config_key,cv_seed,fold,n_train,n_validation,best_n_estimators,mse,rmse,max_depth,learning_rate,min_child_weight,gamma,subsample,colsample_bytree,reg_lambda,reg_alpha,mdi_GrLivArea,mdi_LotArea,mdi_OverallQual,mdi_OverallCond,mdi_YearBuilt,mdi_YearRemodAdd,mdi_TotalBsmtSF,mdi_GarageArea,mdi_BedroomAbvGr,mdi_Fireplaces,mdi_WoodDeckSF,mdi_OpenPorchSF
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",42,2,240,60,174,1595.3525180078168,39.94186422799788,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.16948310607589695,0.022376867405752805,0.23891827247330977,0.003022927774856487,0.39220316897887797,0.01198488056100161,0.07455360708399673,0.0686859910556487,0.0014598094914444297,0.001736444488149344,0.006348503528769966,0.009226421082295232
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",42,3,240,60,65,1536.0768837993967,39.192816737246595,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.14568266047428544,0.015836380658064288,0.39743243213518764,0.0009268721760059374,0.22290755795620884,0.008925793610179906,0.07261327579494288,0.12390407260685163,0.001223659023738597,0.003266907703130578,0.002904866181449588,0.0043755216799546935
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",42,4,240,60,120,1193.1076139772144,34.54138986747949,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.1729592914513066,0.02418276797629472,0.4306017866323485,0.004251104374636584,0.12274131749490202,0.01170318396944499,0.10180682424556876,0.11152217824575637,0.0030754201099415204,0.001480255921786187,0.005389192759088964,0.010286676818924784
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",42,5,240,60,275,2070.872358867096,45.50683859451342,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.13190002864671485,0.027827794233512927,0.4894883983037907,0.005250313837027274,0.14989855395078266,0.009689275855209453,0.07239238138778624,0.08873443067053603,0.003557419832979112,0.003330115565175605,0.006133968874298349,0.011797318842186795
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",2026,1,240,60,72,1485.3397575602537,38.540105832239924,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.14630230461411156,0.01672106884594453,0.4263812478169907,0.002981791216891277,0.20781361110609137,0.005217531077891949,0.10192911037415094,0.0800299652462407,0.0019604864685608433,0.00031539025001091884,0.0029347572727609415,0.00741273571035426
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",2026,2,240,60,62,2006.8244044763358,44.797593735337344,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.16121098525546368,0.017186783411864748,0.455846966480427,0.0014050316737386364,0.20031161825755955,0.004551643901161601,0.09277818867282007,0.054894322507729264,0.003422922960016446,0.0007775527321288602,0.0019155787308814199,0.0056984054162087195
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",2026,3,240,60,172,1667.9215325478135,40.84019506010976,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.1482194214549435,0.015472712806123749,0.4676796868733074,0.0059762105596151355,0.13130633030153918,0.01056800620978835,0.07435316144403284,0.1311951647185183,0.002836286388015669,0.003064785850552886,0.003974905602870955,0.0053533277906920515
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",2026,4,240,60,137,1237.1781028342727,35.17354265402154,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.15031072223270153,0.01663126082115324,0.47868894900905096,0.0036062540598683127,0.16283514633843027,0.010316056237312276,0.06259622811533874,0.09980856889869161,0.0018566483817592757,0.0007973311349767125,0.00405477777433788,0.008498056996379181
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",2026,5,240,60,123,1512.0900189805354,38.88560169240712,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.16193042897538998,0.025089910642339047,0.3665813723735047,0.008176439018554676,0.26532706995821803,0.010773894552130594,0.0643259966240256,0.08348213821591009,0.003313795456107817,0.00040255799349821447,0.003500518300492504,0.007095877889828746
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",9618,1,240,60,81,794.8294564015472,28.19271991847447,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.14158692048107294,0.015603425482582759,0.43369436414563184,0.0018800293474312496,0.19090124907449021,0.008842404437134362,0.08907071971905785,0.10076427877206177,0.003686648159962279,0.0025514898294780926,0.003181762805021052,0.008236707746075628
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",9618,2,240,60,124,1536.2388298691337,39.19488270003029,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.186023287695183,0.013375627861351333,0.40648023340303846,0.0035659750900799408,0.23514057921081377,0.007057310330125881,0.07177173799092214,0.059586831534352604,0.0011933558771994113,0.0008739595496691963,0.004637424345849958,0.010293677111414283
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",9618,3,240,60,121,1544.6814542887412,39.30243572971962,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.11544188304796178,0.02562414605669524,0.4835591836650154,0.003039731154572864,0.15037707571881714,0.014973935735561024,0.05580557712078588,0.13188150586196035,0.0038568706766295585,0.001651514723614388,0.00524706534286278,0.008541510895523578
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",9618,4,240,60,202,2165.223019374422,46.531956969102666,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.1627681465841647,0.02120630247908296,0.43341436663439376,0.0012406786375039316,0.17607242615995583,0.011056913942094047,0.08631449531541857,0.08442711933819932,0.005252624988550522,0.0014932159072973963,0.009846165944038882,0.006907544069300103
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",9618,5,240,60,217,1672.5822357900397,40.89721550167003,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.15916782749548003,0.02093352350244101,0.42192038855451836,0.007445666635121187,0.20061831445358486,0.013448446937347756,0.07641202959902406,0.08302980799611247,0.0029059644034825616,0.0016733761989111238,0.0031890083306770254,0.009255645893299537
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",19618,1,240,60,222,1210.7541457308882,34.7958926560433,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.1277645497822713,0.02054410913897317,0.4669137663173359,0.008321181579122502,0.16421048025423446,0.01110024776576933,0.07351774549966188,0.10036204286912345,0.0025891166626788634,0.002236066755537498,0.006706467253955631,0.015734226121336004
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",19618,2,240,60,137,1206.524657822118,34.735063809098115,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.15209781240285136,0.017716055205584717,0.3413271118387822,0.003596043225783599,0.26689737824155524,0.013221524475375356,0.08528165119340733,0.10417127332184477,0.0019514264689580703,0.003492197612590723,0.0036280997337354974,0.006619426279531118
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",19618,3,240,60,67,1376.7908115367904,37.10513187601939,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.16809025037921818,0.014887275956334866,0.4563721743708964,0.005646543981874532,0.17707627767315456,0.007935176414943613,0.07501503500267236,0.08009679732332657,0.00205160159944813,0.000806235625883765,0.00247005717865863,0.009552574493588439
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",19618,4,240,60,52,1905.3973152817236,43.650856982214265,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.1708046639209525,0.013529352912447222,0.5001714236750724,0.0024322246777249705,0.13263953795060024,0.008904663073790734,0.07527027604771949,0.08313759766626495,0.003360008886188996,0.00042781839172734815,0.001700929704775286,0.0076215030927358225
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",19618,5,240,60,156,1738.2709097387842,41.692576194555116,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.1502039208199049,0.017727615875629314,0.44448324620783175,0.005091745795616502,0.1528019934232266,0.006744208021015004,0.1015795072953554,0.08798005124283927,0.0033085349334690895,0.0020572551390715898,0.005976691998676665,0.022045229247363927
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",31415,1,240,60,119,1404.4560355808221,37.47607284095843,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.176970765295985,0.017226625175673877,0.35691349979843445,0.003037293758971944,0.23308341937486957,0.011124751233390755,0.07649531483297568,0.10859339450984182,0.0015049226272843869,0.0008611882550521328,0.0041122160120311444,0.010076609125489263
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",31415,2,240,60,378,1665.3302402394215,40.80845794978563,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.136877223950916,0.03627486228992933,0.43203635470985624,0.007162111769522761,0.1975885343085964,0.009687635462986755,0.07450407538040427,0.07920036043517896,0.002730242963075194,0.002230142120775033,0.008703072536668502,0.013005384072090528
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",31415,3,240,60,134,1146.2072787253928,33.85568310823742,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.15026782457863228,0.019292850084141087,0.4456057109560407,0.0059951686211949,0.1950008793364602,0.011396914368925684,0.07156858377414695,0.0865427785337368,0.0023156802045321643,0.0017214526116094675,0.0024818479354700297,0.007810308995109709
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",31415,4,240,60,100,1472.8320697177567,38.37749431265357,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.16564444966388223,0.017502668286536596,0.36267138962988255,0.003602891388885123,0.2736921484731004,0.010530149067691836,0.07629937383559031,0.07713689738342452,0.0015947214265977867,0.0006666649734893141,0.0038228102301251,0.006835835640794237
repeated,40,"{""colsample_bytree"":0.85,""gamma"":0.1,""learning_rate"":0.05,""max_depth"":4,""min_child_weight"":5,""reg_alpha"":0.1,""reg_lambda"":1.0,""subsample"":0.7}",31415,5,240,60,142,1504.3877891025577,38.78643821108813,4,0.05,5,0.1,0.7,0.85,1.0,0.1,0.14292085613031402,0.022665413204604485,0.4988891624236797,0.0026981139951452815,0.10690487788085574,0.013689166593636351,0.09661421029464039,0.09459574798790435,0.003404142392708672,0.0026046867949358734,0.004296810113090108,0.010716812188485044
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",0,1,240,60,106,1685.6142735467463,41.05623306572031,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.16726779657988014,0.014708838484899886,0.31265038070167217,0.0032416757751913875,0.2409934924602981,0.01997373888361362,0.12453138369232093,0.09319600398861862,0.003019099638564063,0.00339072516040869,0.005729024119668463,0.011297840514863945
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",0,2,240,60,73,1308.2628275291322,36.169916056429166,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.11493749349227653,0.024666841315287846,0.33672323034186924,0.01040572424890549,0.2513325675674638,0.01991684647736535,0.10033778280588758,0.12159188129020987,0.0012588619814014827,0.0035866597031651423,0.0030108857734803124,0.012231225002687364
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",0,3,240,60,86,1935.6371750590995,43.995876796116924,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.15922210598090394,0.03555377365952627,0.37352314555073174,0.007015390032542624,0.23289145275532486,0.017375488023553414,0.06818402455736522,0.08415185331822658,0.002450615608800557,0.0023226140584772176,0.007009847052912225,0.010299689401635389
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",0,4,240,60,63,1164.2786004663722,34.12152693632529,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.17592434705859347,0.022990755559731745,0.2492467455396436,0.005682019481012618,0.16679506045439574,0.012373683630823853,0.12373456815879588,0.2130916923416272,0.004196114097512638,0.0042524776856743725,0.0036995935328292197,0.018012942459359634
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",0,5,240,60,68,1553.193849891056,39.410580430780975,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.14034631555612587,0.01500123837022429,0.4737637273645549,0.003970522843843176,0.16954191101424448,0.014148504430547151,0.08040518931649318,0.07902733086659786,0.005849789834200668,0.002920297886961229,0.0048071342020514505,0.01021803831415571
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",42,1,240,60,34,1225.089610378904,35.001280124859775,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.16655249991050194,0.017050501781493074,0.4925283051971336,0.0030416440664758604,0.09500269206693268,0.017186745030722084,0.10375714564448774,0.07847175085254939,0.0012744155576247219,0.003091163468452114,0.002679597547709861,0.01936353887591698
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",42,2,240,60,114,1670.4894491513694,40.87162156253859,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.15603138152691406,0.022977538342858678,0.3351880054598772,0.006601450469908836,0.30238896799982795,0.008169925898303692,0.07701475397143379,0.06956234728779513,0.0018796400827198775,0.0017161361921824727,0.00413521876628219,0.014334634001896081
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",42,3,240,60,66,1521.02720528461,39.000348784140506,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.14809369564989697,0.01955374221995898,0.33714826802132974,0.0022555304148820124,0.2437776659035308,0.01289234351752859,0.09564555698496724,0.10682699711077512,0.0048416562988236244,0.011604909923035131,0.007218892060060802,0.010140741895210966
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",42,4,240,60,85,1404.5192811383347,37.47691664396012,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.18432325762223792,0.03269555727195801,0.3852233200832137,0.00661549807845256,0.13945950211099659,0.01372870759401379,0.12351650518245948,0.08878317652136385,0.004551611076073815,0.002628272828962265,0.005771842499078383,0.012702749131189631
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",42,5,240,60,208,2162.579263319902,46.50354033103181,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.11082113022643157,0.03493692920768388,0.44554867511502366,0.008141979815738708,0.11360030432182755,0.01827491791610281,0.16269677865616325,0.07692949125452121,0.004366351794793258,0.005397441502752057,0.00724875576490069,0.012037244424061353
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",2026,1,240,60,59,1386.9928946251864,37.24235350545379,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.17586477278069737,0.013433155342829394,0.43383058102082916,0.006117468932117193,0.14977503917709042,0.01559171025337029,0.09997266082638168,0.08999385191150017,0.0019851844243560283,0.002094220575382121,0.0037255698947603524,0.007615784860685827
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",2026,2,240,60,43,1976.3572352927881,44.456239554114205,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.11269249250530697,0.017651849548755583,0.4987238042310929,0.0033298108747075914,0.19068218814711296,0.006391912178983729,0.08504104585558206,0.07217529723369036,0.004137170724523956,0.0012154754879692736,0.0025326962574417256,0.005426256954832881
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",2026,3,240,60,145,1788.8169551146023,42.29440808327505,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.13927038984957751,0.029414478048254405,0.41701849777647043,0.006723913561862907,0.16396913323750847,0.013387512535850962,0.07223976648671432,0.13644095068755607,0.003513345170867863,0.0028333273012787537,0.006255409208196639,0.008933276135861645
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",2026,4,240,60,453,1307.0822901593988,36.15359304632665,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.15341752521412358,0.023595496216370554,0.4648874057351418,0.007293083751495692,0.13683483754237982,0.01630342473510699,0.08351576521707693,0.08509726650848105,0.004457342771713666,0.002067764924574786,0.007753333008023895,0.01477675437551117
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",2026,5,240,60,69,1522.2095577406405,39.015504068775535,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.1539488264843998,0.027133218356056612,0.37395840877811937,0.011934579943494282,0.2707306499133823,0.008448421336006057,0.06290189527729477,0.0741387994571077,0.003802926605518771,0.0018391669318298539,0.00450463144190049,0.006658475474890002
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",9618,1,240,60,46,975.2578339813921,31.22911836702074,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.15239063401671035,0.013237891161017727,0.3734890977730533,0.006547888406410552,0.15772566382222983,0.01194256855449497,0.11811842019074228,0.14813756805648826,0.004375781912929449,0.0021276134740570245,0.0033934951545433285,0.008513377477322929
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",9618,2,240,60,131,1654.3443992394925,40.67363272735167,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.1973365882564504,0.013814033770952427,0.38196108296489106,0.010258795268802332,0.18411818283541434,0.015540542406817428,0.08810084798238033,0.08560065605651783,0.0020345591732537586,0.0022853780920927204,0.004405254056203397,0.01454407913622398
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",9618,3,240,60,250,1693.079312639217,41.14704500494801,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.10527838420048033,0.03728828429837171,0.4290116943536684,0.009248743914578672,0.1528349273229112,0.01601876781271303,0.08006217678070006,0.1352405736147648,0.006674801694379464,0.007698589624854085,0.008301772946783213,0.012341283435795046
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",9618,4,240,60,263,2238.8329812695833,47.316307773003416,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.17052859842728813,0.03233237901780773,0.35384930668421605,0.0024748849581438825,0.21863083296760336,0.013103189944290492,0.1067938334272561,0.08095405661289608,0.0039040178542787103,0.0011777393616687613,0.006469903367612349,0.009781257376938421
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",9618,5,240,60,101,1534.2589929174717,39.169618238086926,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.1559218105002288,0.01950624884871151,0.4243157230946152,0.005877694114218981,0.18611860689997323,0.015548637924418835,0.09301053983337261,0.07124527985077893,0.003387483451736681,0.0014018726272253725,0.004948787040864101,0.018717315813855773
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",19618,1,240,60,193,1403.1879363492642,37.45915023527982,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.14202927804427723,0.02139715311062947,0.4099045109204056,0.01025212520392953,0.20317254538319215,0.012718289120583775,0.08773749176968192,0.08433573782834995,0.0033482292482914728,0.00280036422269512,0.005995677345532621,0.01630859780243116
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",19618,2,240,60,76,1157.0296570975029,34.01513864586624,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.1303232389994545,0.016665306969483044,0.40058526226213176,0.004986601872916373,0.20635285294913178,0.01389057737233446,0.10867964594758103,0.09826199915498295,0.0039828143412922856,0.0011147338098673092,0.004091056578822703,0.011065909742001846
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",19618,3,240,60,38,1636.6993704965366,40.45614131991009,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.14753652135090534,0.012761783565806175,0.286650710349658,0.005392712793830119,0.30150906159819046,0.006654712572075833,0.10180644298201116,0.10829671600614064,0.004610599290366201,0.002338103911558614,0.0029019724883936533,0.019540663091063774
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",19618,4,240,60,62,1870.7824693784212,43.25254292383768,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.13477266473449104,0.03489276047635793,0.4849335600154835,0.005849093814527925,0.1360979088086325,0.01599350845274547,0.07721394248800285,0.08586243315066629,0.00541994241379788,0.001969611790086692,0.004478501350657523,0.012516072504550427
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",19618,5,240,60,149,2097.396566072307,45.79734234726189,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.14283881516812094,0.022162696280276544,0.4726135408878795,0.009039948483990513,0.10516472911433412,0.012001726066744468,0.11537601562201674,0.07610112726312857,0.0037258601931237367,0.012103517554366259,0.0048569567854614745,0.024015066580557104
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",31415,1,240,60,82,1397.7623811921512,37.38666047124497,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.21763882524325004,0.020180764337926583,0.34770302179419244,0.010093054430091689,0.1345085938534541,0.01781663016385841,0.11723248861541524,0.11472750815128534,0.0022471425363558475,0.001950161823644216,0.0054970641455889206,0.010404744904937216
repeated,43,"{""colsample_bytree"":0.7,""gamma"":0.0,""learning_rate"":0.1,""max_depth"":5,""min_child_weight"":3,""reg_alpha"":0.0,""reg_lambda"":5.0,""subsample"":0.7}",31415,2,240,60,253,1814.6379734486643,42.59856773940486,5,0.1,3,0.0,0.7,0.7,5.0,0.0,0.14220982452943204,0.02939598349530724,0.40070665289427465,0.007090037753477885,0.22636019136387311,0.00969889055807893,0.08347048688301018,0.06981628603270226,0.004644826792046632,0.0033879370058218735,0.007215487874925541,0.01600339481704968
