model,family,fold,degree,penalty,C,log_loss,auc,accuracy,f1
lasso_poly2_C0.3,sklearn_regularized,22,2,l1,0.3,0.599960031509946,0.7645089285714285,0.7166666666666667,0.7213114754098361
lasso_poly2_C1,sklearn_regularized,22,2,l1,1,0.5970096149649703,0.7734375,0.75,0.7457627118644068
lasso_poly2_C3,sklearn_regularized,22,2,l1,3,0.5973263470867327,0.7779017857142857,0.75,0.7457627118644068
lasso_poly2_C10,sklearn_regularized,22,2,l1,10,0.5982146986843258,0.7779017857142857,0.75,0.7457627118644068
lasso_poly2_C30,sklearn_regularized,22,2,l1,30,0.5985507190876729,0.7779017857142858,0.75,0.7457627118644068
lasso_poly2_C100,sklearn_regularized,22,2,l1,100,0.5986776815043144,0.7779017857142858,0.75,0.7457627118644068
lasso_poly3_C0.01,sklearn_regularized,22,3,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly3_C0.03,sklearn_regularized,22,3,l1,0.03,0.6574960103620014,0.7220982142857143,0.6833333333333333,0.6984126984126984
lasso_poly3_C0.1,sklearn_regularized,22,3,l1,0.1,0.6136674546530924,0.7388392857142857,0.7,0.7096774193548387
lasso_poly3_C0.3,sklearn_regularized,22,3,l1,0.3,0.5977516259306526,0.7723214285714286,0.7166666666666667,0.7213114754098361
lasso_poly3_C1,sklearn_regularized,22,3,l1,1,0.6175851080504687,0.7633928571428572,0.75,0.7368421052631579
lasso_poly3_C3,sklearn_regularized,22,3,l1,3,0.6422081034190535,0.7611607142857144,0.7166666666666667,0.7213114754098361
lasso_poly3_C10,sklearn_regularized,22,3,l1,10,0.6603386865630102,0.7466517857142857,0.6833333333333333,0.6885245901639344
lasso_poly3_C30,sklearn_regularized,22,3,l1,30,0.666698651636327,0.7410714285714284,0.6666666666666666,0.6666666666666666
lasso_poly3_C100,sklearn_regularized,22,3,l1,100,0.6689989648598874,0.7410714285714285,0.6666666666666666,0.6666666666666666
lasso_poly4_C0.01,sklearn_regularized,22,4,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly4_C0.03,sklearn_regularized,22,4,l1,0.03,0.6574960556515642,0.7220982142857143,0.6833333333333333,0.6984126984126984
lasso_poly4_C0.1,sklearn_regularized,22,4,l1,0.1,0.6144630180970344,0.7410714285714286,0.7,0.7096774193548387
lasso_poly4_C0.3,sklearn_regularized,22,4,l1,0.3,0.6069368882637932,0.7678571428571428,0.7333333333333333,0.7333333333333333
lasso_poly4_C1,sklearn_regularized,22,4,l1,1,0.6923217807027041,0.7109375,0.7333333333333333,0.7142857142857143
lasso_poly4_C3,sklearn_regularized,22,4,l1,3,0.8044904670193315,0.7131696428571428,0.6833333333333333,0.6666666666666666
lasso_poly4_C10,sklearn_regularized,22,4,l1,10,0.9313740684253407,0.7276785714285714,0.6833333333333333,0.6666666666666666
lasso_poly4_C30,sklearn_regularized,22,4,l1,30,1.005272842966695,0.7265624999999999,0.7,0.6785714285714286
lasso_poly4_C100,sklearn_regularized,22,4,l1,100,1.0437030227254298,0.7265624999999999,0.7,0.6785714285714286
lasso_poly5_C0.01,sklearn_regularized,22,5,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly5_C0.03,sklearn_regularized,22,5,l1,0.03,0.6574960812435371,0.7220982142857143,0.6833333333333333,0.6984126984126984
lasso_poly5_C0.1,sklearn_regularized,22,5,l1,0.1,0.6144543596376971,0.7410714285714286,0.7,0.7096774193548387
lasso_poly5_C0.3,sklearn_regularized,22,5,l1,0.3,0.6077992127231385,0.7667410714285714,0.7166666666666667,0.7213114754098361
lasso_poly5_C1,sklearn_regularized,22,5,l1,1,0.723654133561707,0.6986607142857143,0.65,0.6440677966101694
lasso_poly5_C3,sklearn_regularized,22,5,l1,3,0.927666363061899,0.6763392857142858,0.6833333333333333,0.6415094339622641
lasso_poly5_C10,sklearn_regularized,22,5,l1,10,1.409311174679698,0.6283482142857143,0.6166666666666667,0.5660377358490566
lasso_poly5_C30,sklearn_regularized,22,5,l1,30,2.405764192047565,0.6127232142857143,0.65,0.631578947368421
lasso_poly5_C100,sklearn_regularized,22,5,l1,100,2.917490361017583,0.6116071428571428,0.6333333333333333,0.6071428571428571
lasso_poly6_C0.01,sklearn_regularized,22,6,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly6_C0.03,sklearn_regularized,22,6,l1,0.03,0.6574959257240016,0.7220982142857143,0.6833333333333333,0.6984126984126984
lasso_poly6_C0.1,sklearn_regularized,22,6,l1,0.1,0.6144991788121703,0.7410714285714286,0.7,0.7096774193548387
lasso_poly6_C0.3,sklearn_regularized,22,6,l1,0.3,0.6143913487135623,0.7578125,0.7166666666666667,0.7301587301587301
lasso_poly6_C1,sklearn_regularized,22,6,l1,1,0.7485521640116464,0.6830357142857142,0.6333333333333333,0.6333333333333333
lasso_poly6_C3,sklearn_regularized,22,6,l1,3,0.999409154994322,0.6662946428571428,0.6666666666666666,0.6296296296296297
lasso_poly6_C10,sklearn_regularized,22,6,l1,10,1.5159369820752544,0.6450892857142858,0.6666666666666666,0.6551724137931034
lasso_poly6_C30,sklearn_regularized,22,6,l1,30,2.368929524267638,0.6545758928571429,0.6166666666666667,0.5660377358490566
lasso_poly6_C100,sklearn_regularized,22,6,l1,100,3.397368687291957,0.6551339285714286,0.6166666666666667,0.5660377358490566
glm_current_simple,statsmodels_glm,23,,none,,0.5446660841776183,0.7756696428571429,0.65,0.631578947368421
glm_best_subset,statsmodels_glm,23,,none,,0.5245681802784544,0.8035714285714286,0.6833333333333333,0.6666666666666666
glm_full_degree2,statsmodels_glm,23,,none,,0.562959597913989,0.7723214285714286,0.6833333333333333,0.6415094339622641
ridge_poly1_C0.01,sklearn_regularized,23,1,l2,0.01,0.6534741009505548,0.7064732142857143,0.6,0.52
ridge_poly1_C0.03,sklearn_regularized,23,1,l2,0.03,0.633789038553515,0.7064732142857143,0.65,0.6037735849056604
ridge_poly1_C0.1,sklearn_regularized,23,1,l2,0.1,0.6220574744249507,0.7053571428571429,0.6833333333333333,0.6545454545454545
ridge_poly1_C0.3,sklearn_regularized,23,1,l2,0.3,0.6182877401139046,0.7064732142857143,0.6833333333333333,0.6545454545454545
ridge_poly1_C1,sklearn_regularized,23,1,l2,1,0.6170508943919373,0.7064732142857143,0.6833333333333333,0.6545454545454545
ridge_poly1_C3,sklearn_regularized,23,1,l2,3,0.6167144951473099,0.7064732142857143,0.6833333333333333,0.6545454545454545
ridge_poly1_C10,sklearn_regularized,23,1,l2,10,0.6165990887267541,0.7064732142857143,0.6833333333333333,0.6545454545454545
ridge_poly1_C30,sklearn_regularized,23,1,l2,30,0.6165663559733753,0.7064732142857143,0.6833333333333333,0.6545454545454545
ridge_poly1_C100,sklearn_regularized,23,1,l2,100,0.6165549254398691,0.7064732142857143,0.6833333333333333,0.6545454545454545
ridge_poly2_C0.01,sklearn_regularized,23,2,l2,0.01,0.6257616491848084,0.7700892857142857,0.7,0.625
ridge_poly2_C0.03,sklearn_regularized,23,2,l2,0.03,0.5907024327088434,0.7745535714285714,0.6833333333333333,0.6415094339622641
ridge_poly2_C0.1,sklearn_regularized,23,2,l2,0.1,0.5676443484397348,0.7767857142857143,0.6833333333333333,0.6415094339622641
ridge_poly2_C0.3,sklearn_regularized,23,2,l2,0.3,0.5614196383892425,0.7700892857142858,0.7,0.6666666666666666
ridge_poly2_C1,sklearn_regularized,23,2,l2,1,0.5615107949940978,0.7712053571428572,0.7,0.6666666666666666
ridge_poly2_C3,sklearn_regularized,23,2,l2,3,0.5623476023886869,0.7712053571428572,0.6833333333333333,0.6415094339622641
ridge_poly2_C10,sklearn_regularized,23,2,l2,10,0.5627989080582069,0.7712053571428572,0.6833333333333333,0.6415094339622641
ridge_poly2_C30,sklearn_regularized,23,2,l2,30,0.562946833724482,0.7712053571428572,0.6833333333333333,0.6415094339622641
ridge_poly2_C100,sklearn_regularized,23,2,l2,100,0.5630007740006217,0.7712053571428572,0.6833333333333333,0.6415094339622641
ridge_poly3_C0.01,sklearn_regularized,23,3,l2,0.01,0.6114745476110456,0.7924107142857144,0.7166666666666667,0.6530612244897959
ridge_poly3_C0.03,sklearn_regularized,23,3,l2,0.03,0.576750833221081,0.7901785714285715,0.6833333333333333,0.6415094339622641
ridge_poly3_C0.1,sklearn_regularized,23,3,l2,0.1,0.5546474982576183,0.7890625,0.6833333333333333,0.6545454545454545
ridge_poly3_C0.3,sklearn_regularized,23,3,l2,0.3,0.5474327092068401,0.7857142857142858,0.7,0.6666666666666666
ridge_poly3_C1,sklearn_regularized,23,3,l2,1,0.5462323151017953,0.7845982142857144,0.7,0.6666666666666666
ridge_poly3_C3,sklearn_regularized,23,3,l2,3,0.5470043435813695,0.7857142857142858,0.7,0.6666666666666666
ridge_poly3_C10,sklearn_regularized,23,3,l2,10,0.5476299801049326,0.7857142857142858,0.7,0.6666666666666666
ridge_poly3_C30,sklearn_regularized,23,3,l2,30,0.5478603630379365,0.7868303571428572,0.7,0.6666666666666666
ridge_poly3_C100,sklearn_regularized,23,3,l2,100,0.5479475617354606,0.7868303571428572,0.7,0.6666666666666666
ridge_poly4_C0.01,sklearn_regularized,23,4,l2,0.01,0.600382231423834,0.7801339285714286,0.7,0.625
ridge_poly4_C0.03,sklearn_regularized,23,4,l2,0.03,0.5708935690322693,0.7801339285714286,0.6833333333333333,0.6274509803921569
ridge_poly4_C0.1,sklearn_regularized,23,4,l2,0.1,0.5564756351001823,0.7801339285714285,0.7,0.6538461538461539
ridge_poly4_C0.3,sklearn_regularized,23,4,l2,0.3,0.5556352750361628,0.7857142857142858,0.7166666666666667,0.6792452830188679
ridge_poly4_C1,sklearn_regularized,23,4,l2,1,0.5665848200824595,0.78125,0.75,0.7272727272727273
ridge_poly4_C3,sklearn_regularized,23,4,l2,3,0.593176745714297,0.7678571428571429,0.7166666666666667,0.7017543859649122
ridge_poly4_C10,sklearn_regularized,23,4,l2,10,0.6348556164112441,0.7600446428571428,0.7166666666666667,0.7017543859649122
ridge_poly4_C30,sklearn_regularized,23,4,l2,30,0.6656430945714197,0.7466517857142857,0.7166666666666667,0.711864406779661
ridge_poly4_C100,sklearn_regularized,23,4,l2,100,0.683804318029665,0.7410714285714285,0.7166666666666667,0.711864406779661
ridge_poly5_C0.01,sklearn_regularized,23,5,l2,0.01,0.5982683218153003,0.7823660714285714,0.7166666666666667,0.6530612244897959
ridge_poly5_C0.03,sklearn_regularized,23,5,l2,0.03,0.5704912342422961,0.7767857142857143,0.6833333333333333,0.6274509803921569
ridge_poly5_C0.1,sklearn_regularized,23,5,l2,0.1,0.5569375768221502,0.7767857142857144,0.7,0.6538461538461539
ridge_poly5_C0.3,sklearn_regularized,23,5,l2,0.3,0.5547216007117385,0.7823660714285714,0.7,0.6666666666666666
ridge_poly5_C1,sklearn_regularized,23,5,l2,1,0.5615141501880287,0.7756696428571428,0.7,0.6896551724137931
ridge_poly5_C3,sklearn_regularized,23,5,l2,3,0.5806713501825528,0.7779017857142857,0.7,0.6896551724137931
ridge_poly5_C10,sklearn_regularized,23,5,l2,10,0.6240867459397257,0.7600446428571429,0.6833333333333333,0.6779661016949152
ridge_poly5_C30,sklearn_regularized,23,5,l2,30,0.6819679582555865,0.7488839285714286,0.65,0.631578947368421
ridge_poly5_C100,sklearn_regularized,23,5,l2,100,0.7392163498987582,0.7399553571428572,0.6833333333333333,0.6666666666666666
ridge_poly6_C0.01,sklearn_regularized,23,6,l2,0.01,0.5959323264410402,0.7845982142857143,0.7166666666666667,0.6530612244897959
ridge_poly6_C0.03,sklearn_regularized,23,6,l2,0.03,0.5700129973786962,0.7812499999999999,0.7,0.6538461538461539
ridge_poly6_C0.1,sklearn_regularized,23,6,l2,0.1,0.5572429150120919,0.7845982142857143,0.6833333333333333,0.6415094339622641
ridge_poly6_C0.3,sklearn_regularized,23,6,l2,0.3,0.5573076109633442,0.7779017857142857,0.7333333333333333,0.7142857142857143
ridge_poly6_C1,sklearn_regularized,23,6,l2,1,0.568457120590178,0.7700892857142857,0.7166666666666667,0.7017543859649122
ridge_poly6_C3,sklearn_regularized,23,6,l2,3,0.5861934423154099,0.7712053571428572,0.7166666666666667,0.6909090909090909
ridge_poly6_C10,sklearn_regularized,23,6,l2,10,0.622813936597606,0.7633928571428572,0.7,0.6896551724137931
ridge_poly6_C30,sklearn_regularized,23,6,l2,30,0.6812819515723791,0.7511160714285714,0.6333333333333333,0.6071428571428571
ridge_poly6_C100,sklearn_regularized,23,6,l2,100,0.7711941201631372,0.7555803571428572,0.65,0.6181818181818182
lasso_poly2_C0.01,sklearn_regularized,23,2,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly2_C0.03,sklearn_regularized,23,2,l1,0.03,0.6466443108915969,0.7466517857142858,0.65,0.631578947368421
lasso_poly2_C0.1,sklearn_regularized,23,2,l1,0.1,0.5587602020517247,0.7879464285714286,0.6833333333333333,0.6779661016949152
lasso_poly2_C0.3,sklearn_regularized,23,2,l1,0.3,0.5628471257859847,0.7645089285714286,0.6666666666666666,0.6428571428571429
lasso_poly2_C1,sklearn_regularized,23,2,l1,1,0.5625496086779374,0.7700892857142857,0.7,0.6666666666666666
lasso_poly2_C3,sklearn_regularized,23,2,l1,3,0.5628293451700332,0.7700892857142858,0.7166666666666667,0.6909090909090909
lasso_poly2_C10,sklearn_regularized,23,2,l1,10,0.5628510569501667,0.7712053571428572,0.6833333333333333,0.6415094339622641
lasso_poly2_C30,sklearn_regularized,23,2,l1,30,0.5629158660105766,0.7712053571428572,0.6833333333333333,0.6415094339622641
lasso_poly2_C100,sklearn_regularized,23,2,l1,100,0.5629443008728293,0.7712053571428572,0.6833333333333333,0.6415094339622641
lasso_poly3_C0.01,sklearn_regularized,23,3,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly3_C0.03,sklearn_regularized,23,3,l1,0.03,0.6466440193241481,0.7466517857142858,0.65,0.631578947368421
lasso_poly3_C0.1,sklearn_regularized,23,3,l1,0.1,0.5587607739022109,0.7879464285714286,0.6833333333333333,0.6779661016949152
lasso_poly3_C0.3,sklearn_regularized,23,3,l1,0.3,0.5557060240356447,0.7723214285714286,0.6666666666666666,0.6551724137931034
lasso_poly3_C1,sklearn_regularized,23,3,l1,1,0.5488391862720317,0.7823660714285714,0.7,0.6666666666666666
lasso_poly3_C3,sklearn_regularized,23,3,l1,3,0.5478760120403542,0.7834821428571428,0.7,0.6666666666666666
lasso_poly3_C10,sklearn_regularized,23,3,l1,10,0.5480280761351108,0.7845982142857143,0.7,0.6666666666666666
lasso_poly3_C30,sklearn_regularized,23,3,l1,30,0.548000903851604,0.7857142857142858,0.7,0.6666666666666666
lasso_poly3_C100,sklearn_regularized,23,3,l1,100,0.5480094575306972,0.7868303571428572,0.7,0.6666666666666666
lasso_poly4_C0.01,sklearn_regularized,23,4,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly4_C0.03,sklearn_regularized,23,4,l1,0.03,0.6466443862116603,0.7466517857142858,0.65,0.631578947368421
lasso_poly4_C0.1,sklearn_regularized,23,4,l1,0.1,0.5596367797220387,0.7868303571428572,0.7,0.6896551724137931
lasso_poly4_C0.3,sklearn_regularized,23,4,l1,0.3,0.5521591519953117,0.7756696428571429,0.6666666666666666,0.6666666666666666
lasso_poly4_C1,sklearn_regularized,23,4,l1,1,0.5613524117750982,0.7823660714285713,0.7,0.6896551724137931
lasso_poly4_C3,sklearn_regularized,23,4,l1,3,0.6086065463182053,0.765625,0.7166666666666667,0.7017543859649122
lasso_poly4_C10,sklearn_regularized,23,4,l1,10,0.6614173525241223,0.7488839285714286,0.7166666666666667,0.711864406779661
lasso_poly4_C30,sklearn_regularized,23,4,l1,30,0.6830810773358834,0.7421875,0.7166666666666667,0.711864406779661
lasso_poly4_C100,sklearn_regularized,23,4,l1,100,0.6911104876656807,0.7388392857142857,0.7333333333333333,0.7241379310344828
lasso_poly5_C0.01,sklearn_regularized,23,5,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly5_C0.03,sklearn_regularized,23,5,l1,0.03,0.6466436645595881,0.7466517857142858,0.65,0.631578947368421
lasso_poly5_C0.1,sklearn_regularized,23,5,l1,0.1,0.5595147646502558,0.7868303571428572,0.7,0.6896551724137931
lasso_poly5_C0.3,sklearn_regularized,23,5,l1,0.3,0.5524406011568015,0.7756696428571429,0.6666666666666666,0.6666666666666666
lasso_poly5_C1,sklearn_regularized,23,5,l1,1,0.563458882129085,0.7756696428571428,0.7,0.6896551724137931
lasso_poly5_C3,sklearn_regularized,23,5,l1,3,0.5984150800193986,0.7678571428571429,0.6833333333333333,0.6779661016949152
lasso_poly5_C10,sklearn_regularized,23,5,l1,10,0.673472576585646,0.7555803571428571,0.6666666666666666,0.6551724137931034
lasso_poly5_C30,sklearn_regularized,23,5,l1,30,0.7630597045507955,0.7377232142857143,0.7,0.6785714285714286
lasso_poly5_C100,sklearn_regularized,23,5,l1,100,0.9430182997061061,0.7020089285714286,0.6166666666666667,0.6101694915254238
lasso_poly6_C0.01,sklearn_regularized,23,6,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly6_C0.03,sklearn_regularized,23,6,l1,0.03,0.64664383338703,0.7466517857142858,0.65,0.631578947368421
lasso_poly6_C0.1,sklearn_regularized,23,6,l1,0.1,0.559517662417716,0.7868303571428572,0.7,0.6896551724137931
lasso_poly6_C0.3,sklearn_regularized,23,6,l1,0.3,0.5523984873963138,0.7745535714285715,0.6666666666666666,0.6666666666666666
lasso_poly6_C1,sklearn_regularized,23,6,l1,1,0.5591146839588386,0.7745535714285714,0.7,0.6896551724137931
lasso_poly6_C3,sklearn_regularized,23,6,l1,3,0.5907040294547626,0.7812500000000001,0.6833333333333333,0.6666666666666666
lasso_poly6_C10,sklearn_regularized,23,6,l1,10,0.6480127118042311,0.7611607142857143,0.6833333333333333,0.6666666666666666
lasso_poly6_C30,sklearn_regularized,23,6,l1,30,1.0414840467057596,0.7176339285714286,0.6,0.5714285714285714
lasso_poly6_C100,sklearn_regularized,23,6,l1,100,1.5440668564226447,0.7310267857142857,0.6333333333333333,0.6071428571428571
glm_current_simple,statsmodels_glm,24,,none,,0.5816721601212953,0.7641824249165741,0.7,0.6896551724137931
glm_best_subset,statsmodels_glm,24,,none,,0.5913903182088904,0.7619577308120133,0.6833333333333333,0.6666666666666666
glm_full_degree2,statsmodels_glm,24,,none,,0.5811257170741135,0.7575083426028921,0.7,0.6896551724137931
ridge_poly1_C0.01,sklearn_regularized,24,1,l2,0.01,0.6451664969085174,0.7063403781979978,0.6666666666666666,0.5652173913043478
ridge_poly1_C0.03,sklearn_regularized,24,1,l2,0.03,0.6214258564809413,0.7063403781979978,0.6,0.5555555555555556
ridge_poly1_C0.1,sklearn_regularized,24,1,l2,0.1,0.6080125670495973,0.7052280311457174,0.6166666666666667,0.5818181818181818
ridge_poly1_C0.3,sklearn_regularized,24,1,l2,0.3,0.6039798837747342,0.7052280311457174,0.6,0.5714285714285714
ridge_poly1_C1,sklearn_regularized,24,1,l2,1,0.6026619205087587,0.7052280311457174,0.6,0.5714285714285714
ridge_poly1_C3,sklearn_regularized,24,1,l2,3,0.6023086130478511,0.7052280311457174,0.6,0.5714285714285714
ridge_poly1_C10,sklearn_regularized,24,1,l2,10,0.6021877475881802,0.7052280311457174,0.6,0.5714285714285714
ridge_poly1_C30,sklearn_regularized,24,1,l2,30,0.6021534997603496,0.7052280311457174,0.6,0.5714285714285714
ridge_poly1_C100,sklearn_regularized,24,1,l2,100,0.6021415436703653,0.7052280311457174,0.6,0.5714285714285714
ridge_poly2_C0.01,sklearn_regularized,24,2,l2,0.01,0.6132752546051855,0.7608453837597331,0.65,0.6181818181818182
ridge_poly2_C0.03,sklearn_regularized,24,2,l2,0.03,0.5756483539341329,0.7675194660734149,0.7166666666666667,0.711864406779661
ridge_poly2_C0.1,sklearn_regularized,24,2,l2,0.1,0.5593488138063234,0.7730812013348165,0.7166666666666667,0.711864406779661
ridge_poly2_C0.3,sklearn_regularized,24,2,l2,0.3,0.5642607481570131,0.7675194660734149,0.7,0.6896551724137931
ridge_poly2_C1,sklearn_regularized,24,2,l2,1,0.5735283411602089,0.7630700778642936,0.7,0.6896551724137931
ridge_poly2_C3,sklearn_regularized,24,2,l2,3,0.5781419382887133,0.760845383759733,0.7,0.6896551724137931
ridge_poly2_C10,sklearn_regularized,24,2,l2,10,0.5801071408853672,0.7597330367074526,0.7,0.6896551724137931
ridge_poly2_C30,sklearn_regularized,24,2,l2,30,0.5807087222424717,0.7586206896551724,0.7,0.6896551724137931
ridge_poly2_C100,sklearn_regularized,24,2,l2,100,0.5809237731181847,0.7586206896551724,0.7,0.6896551724137931
ridge_poly3_C0.01,sklearn_regularized,24,3,l2,0.01,0.5956020754098731,0.7797552836484983,0.7166666666666667,0.6909090909090909
ridge_poly3_C0.03,sklearn_regularized,24,3,l2,0.03,0.5703476495997256,0.781979977753059,0.7333333333333333,0.7333333333333333
ridge_poly3_C0.1,sklearn_regularized,24,3,l2,0.1,0.5783836255024322,0.7764182424916574,0.7,0.7
ridge_poly3_C0.3,sklearn_regularized,24,3,l2,0.3,0.6132283527848047,0.7686318131256952,0.7166666666666667,0.711864406779661
ridge_poly3_C1,sklearn_regularized,24,3,l2,1,0.6567095928054411,0.7586206896551724,0.7,0.7
